hash,kaggle_data_id,case_description,kmeans_cluster_idx,dx [m],dy [m],dz [m]
4988994744673544241,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
3293107665501368538,free-propagating-ch4-ffcm,Reacting Forced HIT,8,2.6210155920119997e-06,2.6210155920119997e-06,2.6210155920119997e-06
-6069396647141372344,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-2428364950378502036,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
493646590087443157,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
506313496784742122,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-4367744141061917350,free-propagating-h2-vit-air-li-case-18,"(Kau = 6.8, Uin/SL = 5.51)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-4162327550910776869,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
728215181730964576,free-propagating-h2-vit-air-li-case-19,"(Kau = 19, Uin/SL = 5.51)",10,3.3400810934836045e-05,3.3400810934836045e-05,3.3400810934836045e-05
-5513787779141071596,free-propagating-h2-vit-air-li-case-13,"(Kau = 13, Uin/SL = 4.63)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-3752235448467574316,free-propagating-h2-vit-air-li-case-7,"(Kau = 13, Uin /SL = 3.67)",2,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
-1682934904341230215,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",12,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-362337340743657536,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-7446966740234558852,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",3,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-6391903790881101759,free-propagating-h2-vit-air-li-case-4,"(Kau = 13, Uin /SL = 2.45)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-417731723864758484,free-propagating-h2-vit-air-li-case-18,"(Kau = 6.8, Uin/SL = 5.51)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
7035440726640476794,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",1,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-3959465771974087130,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
3423803773510820590,free-propagating-h2-vit-air-li-case-19,"(Kau = 19, Uin/SL = 5.51)",1,3.3400810934836045e-05,3.3400810934836045e-05,3.3400810934836045e-05
-8426438490517945365,free-propagating-h2-vit-air-li-case-7,"(Kau = 13, Uin /SL = 3.67)",15,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
4701464574131816263,free-propagating-h2-vit-air-li-case-18,"(Kau = 6.8, Uin/SL = 5.51)",1,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1078624732426689150,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
7332956114570319837,free-propagating-h2-vit-air-li-case-7,"(Kau = 13, Uin /SL = 3.67)",4,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
4195792186094721548,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",17,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
6018409907767621397,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-4249005269043250056,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
8868858465641129164,free-propagating-h2-vit-air-li-case-13,"(Kau = 13, Uin/SL = 4.63)",1,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
8400718627709950406,free-propagating-h2-vit-air-li-case-3,"(Kau = 6.8, Uin/SL = 2.45)",1,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-1797880854001996385,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-9151611914899902755,full-lifted-flame-dns-li,Slot burner,0,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
-2704331780343812719,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-3547255129331367777,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",6,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
635526438225710294,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
4697012002793827896,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-686505562916460406,free-propagating-h2-vit-air-li-case-7,"(Kau = 13, Uin /SL = 3.67)",12,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
4535459650548933727,free-propagating-h2-vit-air-li-case-7,"(Kau = 13, Uin /SL = 3.67)",13,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
3187470948679399472,free-propagating-h2-vit-air-li-case-2,"(Kau = 2.4, Uin/SL = 2.45)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-1957955949669850237,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-1256152494517024043,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-2499630993713878664,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-4444818001915011623,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
804264357570841843,free-propagating-h2-vit-air-li-case-19,"(Kau = 19, Uin/SL = 5.51)",10,3.3400810934836045e-05,3.3400810934836045e-05,3.3400810934836045e-05
6105465677735441136,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-110503775389291043,full-lifted-flame-dns-li,Slot burner,11,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
5365037028801448197,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2173643106437893479,free-propagating-h2-vit-air-li-case-6,"(Kau = 6.8, Uin/SL = 3.67)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-3377647188712943718,free-propagating-h2-vit-air-li-case-13,"(Kau = 13, Uin/SL = 4.63)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
5156205855710340856,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",3,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
3191412706599360771,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-7374738559468767475,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1387461743690556480,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",15,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
8942481239578797951,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
5495119736568587837,free-propagating-h2-vit-air-li-case-5,"(Kau = 2.4, Uin/SL = 3.67)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2972136302155094728,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
6776454246506967274,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-1566962515285982911,free-propagating-h2-vit-air-li-case-11,"(Kau = 2.4, Uin/SL = 4.63)",1,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
3026053432104910045,full-lifted-flame-dns-li,Slot burner,3,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
-3860873486594599232,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-6090665927035993710,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-4116582451099420908,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",12,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
4391154101613670748,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-338259724354763583,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
8974915628484891006,free-propagating-h2-vit-air-li-case-11,"(Kau = 2.4, Uin/SL = 4.63)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-4595711251370522770,free-propagating-h2-vit-air-li-case-19,"(Kau = 19, Uin/SL = 5.51)",10,3.3400810934836045e-05,3.3400810934836045e-05,3.3400810934836045e-05
-9092493811888109041,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
5345840130187398902,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
6219392291768131087,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-670537138094881154,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
8703485629408998209,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
1044940516371199273,free-propagating-h2-vit-air-li-case-3,"(Kau = 6.8, Uin/SL = 2.45)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-1495987469942977955,full-lifted-flame-dns-li,Slot burner,11,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
6628792078182356315,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1399827402677454197,free-propagating-h2-vit-air-li-case-28,"(Kau = 8.9, Uin/SL = 4.63)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
7328618672516233066,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-3685849815885339769,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-5444182302981666135,free-propagating-h2-vit-air-li-case-12,"(Kau = 6.8, Uin/SL = 4.63)",3,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-208156865235636221,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-7251652826130786668,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
5907803408978567616,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",10,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-4960613947174792695,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
845714698971260096,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-2775830376262970287,free-propagating-h2-vit-air-li-case-18,"(Kau = 6.8, Uin/SL = 5.51)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-7498224367037540262,free-propagating-ch4-ffcm,Reacting Forced HIT,8,2.6210155920119997e-06,2.6210155920119997e-06,2.6210155920119997e-06
-7498224369250831654,free-propagating-ch4-ffcm,Reacting Forced HIT,7,2.6210155920119997e-06,2.6210155920119997e-06,2.6210155920119997e-06
1752335345796715719,free-propagating-h2-vit-air-li-case-18,"(Kau = 6.8, Uin/SL = 5.51)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-1280933600240879823,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2242533543577784004,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-4870313347044770955,free-propagating-h2-vit-air-li-case-28,"(Kau = 8.9, Uin/SL = 4.63)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
9196841854710153603,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-2311470180661351987,free-propagating-h2-vit-air-li-case-32,"(Kau = 8.9, Uin/SL = 5.51)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-6457854684176671020,free-propagating-h2-vit-air-li-case-7,"(Kau = 13, Uin /SL = 3.67)",4,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
-5793725205095485754,free-propagating-h2-vit-air-li-case-19,"(Kau = 19, Uin/SL = 5.51)",10,3.3400810934836045e-05,3.3400810934836045e-05,3.3400810934836045e-05
-2010822039549293818,free-propagating-h2-vit-air-li-case-19,"(Kau = 19, Uin/SL = 5.51)",2,3.3400810934836045e-05,3.3400810934836045e-05,3.3400810934836045e-05
-9075658227568028914,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-961427268423219097,free-propagating-h2-vit-air-li-case-6,"(Kau = 6.8, Uin/SL = 3.67)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2908754001399403592,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-6126335980764663962,free-propagating-h2-vit-air-li-case-32,"(Kau = 8.9, Uin/SL = 5.51)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-1496412279388326947,full-lifted-flame-dns-li,Slot burner,3,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
5010887648365517758,free-propagating-h2-vit-air-li-case-2,"(Kau = 2.4, Uin/SL = 2.45)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2761319039849440656,free-propagating-h2-vit-air-li-case-7,"(Kau = 13, Uin /SL = 3.67)",16,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
2153558298452551060,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",1,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
9107240948592331558,free-propagating-h2-vit-air-li-case-12,"(Kau = 6.8, Uin/SL = 4.63)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
5797233227382110429,full-lifted-flame-dns-li,Slot burner,3,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
-8520884311370112896,free-propagating-h2-vit-air-li-case-7,"(Kau = 13, Uin /SL = 3.67)",14,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
-8035686011940027875,free-propagating-h2-vit-air-li-case-32,"(Kau = 8.9, Uin/SL = 5.51)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-6927044992545787871,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
6159424569865639389,full-lifted-flame-dns-li,Slot burner,15,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
-7498011965464549670,free-propagating-ch4-ffcm,Reacting Forced HIT,7,2.6210155920119997e-06,2.6210155920119997e-06,2.6210155920119997e-06
759723658878516631,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2921153402194086960,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
6198227697163997601,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
4195579781457173644,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",17,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
7251119492152459801,free-propagating-h2-vit-air-li-case-6,"(Kau = 6.8, Uin/SL = 3.67)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1958244384348778876,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",1,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
5802911080844194421,free-propagating-h2-vit-air-li-case-3,"(Kau = 6.8, Uin/SL = 2.45)",1,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-4308936673753145160,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-6739422564330386311,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
5896737351695609994,free-propagating-h2-vit-air-li-case-13,"(Kau = 13, Uin/SL = 4.63)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
8585211866133900665,free-propagating-h2-vit-air-li-case-12,"(Kau = 6.8, Uin/SL = 4.63)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-1495775065816189603,full-lifted-flame-dns-li,Slot burner,11,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
7360014850371309142,free-propagating-h2-vit-air-li-case-7,"(Kau = 13, Uin /SL = 3.67)",10,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
7035228322002928890,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",3,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-3791974617514422111,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
9066951400228574145,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
3243386873388774230,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",3,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2995379648406866992,free-propagating-h2-vit-air-li-case-6,"(Kau = 6.8, Uin/SL = 3.67)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
6930033737860986048,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
7920250910696379519,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-1496412279047820579,full-lifted-flame-dns-li,Slot burner,3,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
-1550583576326326288,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
6629004482990157403,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",3,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-7251440421493238764,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
3292895262055592922,free-propagating-ch4-ffcm,Reacting Forced HIT,8,2.6210155920119997e-06,2.6210155920119997e-06,2.6210155920119997e-06
1092682437143356577,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-6671966564564840623,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
1387249339223261760,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
2283336421517782153,free-propagating-h2-vit-air-li-case-2,"(Kau = 2.4, Uin/SL = 2.45)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
3953925727207220850,free-propagating-h2-vit-air-li-case-32,"(Kau = 8.9, Uin/SL = 5.51)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
6991997957441811121,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
4879205398385690203,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-7953288058871256455,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-2161559029288867041,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",3,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-3793560921271897765,free-propagating-h2-vit-air-li-case-28,"(Kau = 8.9, Uin/SL = 4.63)",12,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-704854717089663206,free-propagating-h2-vit-air-li-case-11,"(Kau = 2.4, Uin/SL = 4.63)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-1369594549729622344,free-propagating-h2-vit-air-li-case-5,"(Kau = 2.4, Uin/SL = 3.67)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-183362201009601714,free-propagating-h2-vit-air-li-case-6,"(Kau = 6.8, Uin/SL = 3.67)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
3293107665331115354,free-propagating-ch4-ffcm,Reacting Forced HIT,8,2.6210155920119997e-06,2.6210155920119997e-06,2.6210155920119997e-06
-8728603231623184113,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1584486798534786288,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
8748306881759775009,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-7063898679648740511,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-1306391486116768233,free-propagating-h2-vit-air-li-case-12,"(Kau = 6.8, Uin/SL = 4.63)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
442282297723573668,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-316941167115918239,free-propagating-h2-vit-air-li-case-32,"(Kau = 8.9, Uin/SL = 5.51)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1612072935715026558,free-propagating-h2-vit-air-li-case-28,"(Kau = 8.9, Uin/SL = 4.63)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-7498224367548299814,free-propagating-ch4-ffcm,Reacting Forced HIT,8,2.6210155920119997e-06,2.6210155920119997e-06,2.6210155920119997e-06
3770596812916569686,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
5611862607948987867,free-propagating-h2-vit-air-li-case-28,"(Kau = 8.9, Uin/SL = 4.63)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-2499418589246583944,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
